Base Word;Translate (uzbek);Guideword;Level;Part of Speech;Topic;Details;
apparent;;OBVIOUS;B2;adjective;;Details;
awkward;;DIFFICULT;B2;adjective;;Details;
bad;;NOT FRESH;B2;adjective;;Details;
casual;;NOT PLANNED;B2;adjective;;Details;
complex;;;B2;adjective;;Details;
compulsory;;;B2;adjective;;Details;
constant;;A LOT;B2;adjective;;Details;
contemporary;;;B2;adjective;;Details;
current;;;B2;adjective;;Details;
dead;;EQUIPMENT;B2;adjective;;Details;
deadly;;;B2;adjective;;Details;
definite;;;B2;adjective;;Details;
deliberate;;;B2;adjective;;Details;
direct;;NOTHING BETWEEN;B2;adjective;;Details;
diverse;;;B2;adjective;;Details;
eastern;;ASIA;B2;adjective;;Details;
expected;;;B2;adjective;;Details;
foreign;;OTHER COUNTRIES;B2;adjective;;Details;
formal;;SERIOUS AND CORRECT;B2;adjective;;Details;
fortunate;;;B2;adjective;;Details;
fresh;;RECENT;B2;adjective;;Details;
general;;MOST PEOPLE;B2;adjective;;Details;
glad;;WILLING;B2;adjective;;Details;
golden;;SPECIAL;B2;adjective;;Details;
great;;IMPORTANT;B2;adjective;;Details;
grey;;WEATHER;B2;adjective;;Details;
hard-working;;;B2;adjective;;Details;
hidden;;NOT KNOW ABOUT;B2;adjective;;Details;
immediate;;WITHOUT WAITING;B2;adjective;;Details;
initial;;;B2;adjective;;Details;
instant;;;B2;adjective;;Details;
intransitive;;;B2;adjective;;Details;
joint;;;B2;adjective;;Details;
junior;;LOW RANK;B2;adjective;;Details;
known;;FAMILIAR;B2;adjective;;Details;
last-minute;;;B2;adjective;;Details;
latter;;;B2;adjective;;Details;
long-distance;;;B2;adjective;;Details;
long-term;;;B2;adjective;;Details;
loose;;NOT FIXED;B2;adjective;;Details;
major;;;B2;adjective;;Details;
minor;;;B2;adjective;;Details;
moral;;BELIEFS;B2;adjective;;Details;
naked;;NO CLOTHES;B2;adjective;;Details;
nationwide;;;B2;adjective;;Details;
native;;PLACE BORN;B2;adjective;;Details;
about;;DIRECTION;B2;adverb;;Details;
ahead;;MORE POINTS;B2;adverb;;Details;
alike;;SIMILAR;B2;adverb;;Details;
altogether;;COMPLETELY;B2;adverb;;Details;
always;;MANY TIMES;B2;adverb;;Details;
apart;;RELATIONSHIP;B2;adverb;;Details;
aside;;MOVE TO SIDE;B2;adverb;;Details;
away;;GRADUALLY;B2;adverb;;Details;
back;;STATE;B2;adverb;;Details;
elsewhere;;;B2;adverb;;Details;
forever;;A LONG TIME;B2;adverb;;Details;
forward;;FUTURE;B2;adverb;;Details;
genuinely;;;B2;adverb;;Details;
here;;AT THIS POINT;B2;adverb;;Details;
last;;AFTER ALL OTHERS;B2;adverb;;Details;
late;;NEAR THE END;B2;adverb;;Details;
near;;TIME;B2;adverb;;Details;
character;;INTERESTING QUALITIES;B2;noun;;Details;
circumstance;;;B2;noun;;Details;
end;;STOP;B2;noun;;Details;
enemy;;COUNTRY/ARMY;B2;noun;;Details;
fall;;MOVEMENT;B2;noun;;Details;
fire brigade;;;B2;noun;;Details;
growth;;;B2;noun;;Details;
headquarters;;;B2;noun;;Details;
impact;;EFFECT;B2;noun;;Details;
ingredient;;SUCCESS;B2;noun;;Details;
lifetime;;;B2;noun;;Details;
luxury;;THING THAT GIVES PLEASURE;B2;noun;;Details;
correct;;SHOW MISTAKE;B2;verb;;Details;
drown;;DIE;B2;verb;;Details;
elect;;;B2;verb;;Details;
entitle;;GIVE RIGHT;B2;verb;;Details;
establish;;START;B2;verb;;Details;
hire;;EMPLOY;B2;verb;;Details;
military;;;B2;adjective;;Details;
navy;;;B2;noun;;Details;
position;;JOB;B2;noun;work;Details;
state;;;B2;verb;communication;Details;
rubbish;;BAD QUALITY;B2;noun;describing things;Details;
obtain;;;B2;verb;people: actions;Details;
perform;;DO;B2;verb;people: actions;Details;
seek;;TRY TO FIND;B2;verb;people: actions;Details;
purchase;;THING BOUGHT;B2;noun;shopping;Details;
receipt;;RECEIVING;B2;noun;;Details;
regret;;SORRY TO SAY;B2;verb;;Details;
plus;;;B2;noun;;Details;
soul;;PERSON;B2;noun;;Details;
unhappiness;;;B2;noun;people: personality;Details;
rewrite;;;B2;verb;communication;Details;
rearrange;;;B2;verb;people: actions;Details;
rebuild;;IMPROVE;B2;verb;people: actions;Details;
repay;;KINDNESS;B2;verb;people: actions;Details;
undo;;OPEN;B2;verb;people: actions;Details;
unlock;;;B2;verb;people: actions;Details;
untie;;;B2;verb;people: actions;Details;
potential;;;B2;noun;people: personality;Details;
reference;;NAME/BOOK TITLE;B2;noun;communication;Details;
patience;;;B2;noun;people: personality;Details;
self-confidence;;;B2;noun;people: personality;Details;
preference;;;B2;noun;people: personality;Details;
presenter;;;B2;noun;arts and media;Details;
viewer;;;B2;noun;arts and media;Details;
offender;;;B2;noun;crime;Details;
smoker;;;B2;noun;people: actions;Details;
supplier;;;B2;noun;shopping;Details;
officer;;MILITARY;B2;noun;work;Details;
plumber;;;B2;noun;work;Details;
researcher;;;B2;noun;work;Details;
writing;;WORK;B2;noun;communication;Details;
understanding;;SYMPATHY;B2;noun;people: personality;Details;
programming;;;B2;noun;technology;Details;
recording;;PROCESS;B2;noun;technology;Details;
trekking;;;B2;noun;travel;Details;
publication;;BOOK, ETC.;B2;noun;arts and media;Details;
production;;FILM/MUSIC;B2;noun;arts and media;Details;
promotion;;ADVERTISEMENT;B2;noun;arts and media;Details;
reaction;;BAD EFFECT;B2;noun;body and health;Details;
sensation;;PHYSICAL;B2;noun;body and health;Details;
recommendation;;ADVICE;B2;noun;communication;Details;
objection;;;B2;noun;communication;Details;
prediction;;;B2;noun;communication;Details;
recession;;;B2;noun;money;Details;
prevention;;;B2;noun;people: actions;Details;
satisfaction;;FEELING;B2;noun;people: personality;Details;
tension;;FEELING;B2;noun;people: personality;Details;
obsession;;;B2;noun;people: personality;Details;
reputation;;;B2;noun;people: personality;Details;
temptation;;;B2;noun;people: personality;Details;
revolution;;POLITICS;B2;noun;politics;Details;
separation;;NOT LIVE TOGETHER;B2;noun;relationships;Details;
recreation;;;B2;noun;shopping;Details;
racism;;;B2;noun;people: personality;Details;
specialist;;;B2;noun;people: personality;Details;
quantity;;LARGE AMOUNT;B2;noun;describing things;Details;
personality;;FAMOUS PERSON;B2;noun;people: personality;Details;
quality;;CHARACTER;B2;noun;people: personality;Details;
priority;;;B2;noun;people: personality;Details;
responsibility;;DUTY;B2;noun;work;Details;
organize;;ARRANGING;B2;verb;people: actions;Details;
socialize;;;B2;verb;relationships;Details;
treatment;;MEDICAL;B2;noun;body and health;Details;
statement;;THING SAID;B2;noun;communication;Details;
punishment;;;B2;noun;crime;Details;
payment;;AMOUNT PAID;B2;noun;money;Details;
retirement;;LEAVING JOB;B2;noun;work;Details;
sickness;;;B2;noun;body and health;Details;
softness;;;B2;noun;describing things;Details;
politeness;;;B2;noun;people: personality;Details;
sadness;;;B2;noun;people: personality;Details;
tiredness;;;B2;noun;people: personality;Details;
willingness;;;B2;noun;people: personality;Details;
sponsor;;;B2;noun;money;Details;
operator;;COMPANY;B2;noun;work;Details;
partnership;;;B2;noun;relationships;Details;
terrorism;;;B2;noun;crime;Details;
terrorist;;;B2;noun;crime;Details;
owl;;;B2;noun;animals;Details;
paw;;;B2;noun;animals;Details;
polar bear;;;B2;noun;animals;Details;
seal;;;B2;noun;animals;Details;
species;;;B2;noun;animals;Details;
swan;;;B2;noun;animals;Details;
tail;;ANIMAL;B2;noun;animals;Details;
trap;;CATCHING ANIMALS;B2;noun;animals;Details;
wasp;;;B2;noun;animals;Details;
wolf;;;B2;noun;animals;Details;
worm;;;B2;noun;animals;Details;
zebra;;;B2;noun;animals;Details;
territory;;PERSON'S/ANIMAL'S LAND;B2;noun;animals;Details;
picture;;TV;B2;noun;arts and media;Details;
piece;;ART/LITERATURE/MUSIC;B2;noun;arts and media;Details;
portrait;;;B2;noun;arts and media;Details;
script;;WORDS;B2;noun;arts and media;Details;
series;;BOOKS;B2;noun;arts and media;Details;
set;;FILM/PLAY;B2;noun;arts and media;Details;
shot;;FILM;B2;noun;arts and media;Details;
show;;PUBLIC EVENT;B2;noun;arts and media;Details;
solo;;;B2;noun;arts and media;Details;
soundtrack;;;B2;noun;arts and media;Details;
string;;MUSICAL INSTRUMENT;B2;noun;arts and media;Details;
tabloid;;;B2;noun;arts and media;Details;
track;;MUSIC;B2;noun;arts and media;Details;
verse;;;B2;noun;arts and media;Details;
whistle;;;B2;noun;arts and media;Details;
work;;CREATION;B2;noun;arts and media;Details;
publicity;;;B2;noun;arts and media;Details;
rhythm;;;B2;noun;arts and media;Details;
present;;PLAY/FILM;B2;verb;arts and media;Details;
print;;BOOKS/NEWSPAPERS;B2;verb;arts and media;Details;
promote;;ADVERTISE;B2;verb;arts and media;Details;
remedy;;FOR AN ILLNESS;B2;noun;body and health;Details;
rib;;;B2;noun;body and health;Details;
scar;;ON SKIN;B2;noun;body and health;Details;
sense;;NATURAL ABILITY;B2;noun;body and health;Details;
skeleton;;;B2;noun;body and health;Details;
spot;;SKIN;B2;noun;body and health;Details;
stroke;;ILLNESS;B2;noun;body and health;Details;
symptom;;ILLNESS;B2;noun;body and health;Details;
thigh;;;B2;noun;body and health;Details;
toenail;;;B2;noun;body and health;Details;
virus;;SMALL ORGANISM;B2;noun;body and health;Details;
waist;;;B2;noun;body and health;Details;
wound;;;B2;noun;body and health;Details;
wrist;;;B2;noun;body and health;Details;
X-ray;;;B2;noun;body and health;Details;
smell;;ABILITY;B2;noun;body and health;Details;
surgery;;OPERATION;B2;noun;body and health;Details;
sweat;;;B2;noun;body and health;Details;
touch;;ABILITY;B2;noun;body and health;Details;
welfare;;HEALTH;B2;noun;body and health;Details;
poison;;;B2;noun;body and health;Details;
therapy;;;B2;noun;body and health;Details;
treat;;MEDICAL;B2;verb;body and health;Details;
zip;;;B2;noun;clothes;Details;
pyjamas;;;B2;noun;clothes;Details;
order;;INSTRUCTION;B2;noun;communication;Details;
outline;;DESCRIPTION;B2;noun;communication;Details;
profile;;DESCRIPTION;B2;noun;communication;Details;
proposal;;PLAN;B2;noun;communication;Details;
quarrel;;;B2;noun;communication;Details;
query;;;B2;noun;communication;Details;
remark;;;B2;noun;communication;Details;
row;;;B2;noun;communication;Details;
semicolon;;;B2;noun;communication;Details;
sign;;MARK;B2;noun;communication;Details;
signal;;ACTION;B2;noun;communication;Details;
slash;;;B2;noun;communication;Details;
speech;;FORMAL TALK;B2;noun;communication;Details;
summary;;;B2;noun;communication;Details;
survey;;;B2;noun;communication;Details;
syllable;;;B2;noun;communication;Details;
symbol;;;B2;noun;communication;Details;
tale;;;B2;noun;communication;Details;
talk;;TO GROUP;B2;noun;communication;Details;
term;;WORD;B2;noun;communication;Details;
theme;;;B2;noun;communication;Details;
threat;;THING SAID;B2;noun;communication;Details;
update;;NEW INFORMATION;B2;noun;communication;Details;
use;;WORD;B2;noun;communication;Details;
yell;;;B2;noun;communication;Details;
pressure;;MAKE SOMEONE DO;B2;noun;communication;Details;
support;;AGREEMENT;B2;noun;communication;Details;
protest;;;B2;noun;communication;Details;
record;;INFORMATION;B2;noun;communication;Details;
response;;ANSWER;B2;noun;communication;Details;
rumour;;;B2;noun;communication;Details;
stress;;PRONUNCIATION;B2;noun;communication;Details;
tone;;VOICE;B2;noun;communication;Details;
terms;;RULES;B2;noun;communication;Details;
thanks;;;B2;noun;communication;Details;
object;;;B2;verb;communication;Details;
respond;;;B2;verb;communication;Details;
swear;;RUDE WORDS;B2;verb;communication;Details;
oppose;;;B2;verb;communication;Details;
persuade;;MAKE SOMEONE BELIEVE;B2;verb;communication;Details;
praise;;;B2;verb;communication;Details;
propose;;SUGGEST;B2;verb;communication;Details;
reach;;TELEPHONE;B2;verb;communication;Details;
recommend;;ADVISE;B2;verb;communication;Details;
reject;;NOT ACCEPT;B2;verb;communication;Details;
represent;;BE SYMBOL;B2;verb;communication;Details;
reveal;;TELL;B2;verb;communication;Details;
settle;;DECIDE;B2;verb;communication;Details;
specify;;;B2;verb;communication;Details;
tell;;UNDERSTAND FROM;B2;verb;communication;Details;
threaten;;HARM;B2;verb;communication;Details;
underline;;EMPHASIZE;B2;verb;communication;Details;
welcome;;ENCOURAGE;B2;verb;communication;Details;
spread;;INFORMATION;B2;verb;communication;Details;
tease;;;B2;verb;communication;Details;
whisper;;;B2;verb;communication;Details;
offence;;CRIME;B2;noun;crime;Details;
penalty;;PUNISHMENT;B2;noun;crime;Details;
sentence;;PUNISHMENT;B2;noun;crime;Details;
suspect;;;B2;noun;crime;Details;
witness;;;B2;noun;crime;Details;
trial;;IN COURT;B2;noun;crime;Details;
percentage;;;B2;noun;describing things;Details;
pint;;;B2;noun;describing things;Details;
pound;;WEIGHT;B2;noun;describing things;Details;
ring;;CIRCLE;B2;noun;describing things;Details;
roll;;TUBE;B2;noun;describing things;Details;
sample;;SMALL AMOUNT;B2;noun;describing things;Details;
scale;;MEASURE;B2;noun;describing things;Details;
shade;;COLOUR;B2;noun;describing things;Details;
shortage;;;B2;noun;describing things;Details;
ton;;WEIGHT;B2;noun;describing things;Details;
triangle;;;B2;noun;describing things;Details;
volume;;AMOUNT;B2;noun;describing things;Details;
weight;;HEAVINESS;B2;noun;describing things;Details;
width;;;B2;noun;describing things;Details;
nursery;;;B2;noun;education;Details;
pass;;TEST RESULT;B2;noun;education;Details;
seminar;;;B2;noun;education;Details;
philosophy;;STUDY;B2;noun;education;Details;
study;;EXAMINE;B2;verb;education;Details;
pancake;;;B2;noun;food and drink;Details;
portion;;FOOD;B2;noun;food and drink;Details;
prawn;;;B2;noun;food and drink;Details;
teaspoon;;;B2;noun;food and drink;Details;
tin;;FOR STORING;B2;noun;food and drink;Details;
tray;;;B2;noun;food and drink;Details;
service;;EXTRA MONEY;B2;noun;food and drink;Details;
vinegar;;;B2;noun;food and drink;Details;
pudding;;;B2;noun;food and drink;Details;
passage;;CONNECTING WAY;B2;noun;homes and buildings;Details;
resident;;;B2;noun;homes and buildings;Details;
shed;;;B2;noun;homes and buildings;Details;
shelter;;PLACE;B2;noun;homes and buildings;Details;
stool;;;B2;noun;homes and buildings;Details;
storey;;;B2;noun;homes and buildings;Details;
terrace;;;B2;noun;homes and buildings;Details;
venue;;;B2;noun;homes and buildings;Details;
property;;BUILDING;B2;noun;homes and buildings;Details;
structure;;WAY PARTS ARE ARRANGED;B2;noun;homes and buildings;Details;
rate;;PAYMENT;B2;noun;money;Details;
poverty;;;B2;noun;money;Details;
treasure;;GOLD/JEWELS, ETC.;B2;noun;money;Details;
wealth;;MONEY;B2;noun;money;Details;
profit;;;B2;noun;money;Details;
savings;;;B2;noun;money;Details;
pond;;;B2;noun;natural world;Details;
pool;;LIQUID;B2;noun;natural world;Details;
rainbow;;;B2;noun;natural world;Details;
range;;MOUNTAINS;B2;noun;natural world;Details;
reserve;;AREA;B2;noun;natural world;Details;
root;;PLANT PART;B2;noun;natural world;Details;
seed;;PLANT;B2;noun;natural world;Details;
suburb;;;B2;noun;natural world;Details;
tide;;;B2;noun;natural world;Details;
tornado;;;B2;noun;natural world;Details;
trunk;;;B2;noun;natural world;Details;
volcano;;;B2;noun;natural world;Details;
oxygen;;;B2;noun;natural world;Details;
rubber;;SUBSTANCE;B2;noun;natural world;Details;
steam;;GAS;B2;noun;natural world;Details;
steel;;;B2;noun;natural world;Details;
sunlight;;;B2;noun;natural world;Details;
warmth;;HEAT;B2;noun;natural world;Details;
oak;;;B2;noun;natural world;Details;
pine;;;B2;noun;natural world;Details;
shell;;;B2;noun;natural world;Details;
skin;;FRUIT;B2;noun;natural world;Details;
soil;;;B2;noun;natural world;Details;
process;;ACTIONS;B2;noun;people: actions;Details;
punch;;;B2;noun;people: actions;Details;
sigh;;;B2;noun;people: actions;Details;
struggle;;FIGHT;B2;noun;people: actions;Details;
tap;;KNOCK;B2;noun;people: actions;Details;
violence;;HURT;B2;noun;people: actions;Details;
rush;;HURRY;B2;noun;people: actions;Details;
wait;;;B2;noun;people: actions;Details;
participate;;;B2;verb;people: actions;Details;
queue;;;B2;verb;people: actions;Details;
scratch;;RUB SURFACE;B2;verb;people: actions;Details;
shiver;;;B2;verb;people: actions;Details;
snore;;;B2;verb;people: actions;Details;
stare;;;B2;verb;people: actions;Details;
switch;;;B2;verb;people: actions;Details;
trip;;;B2;verb;people: actions;Details;
wander;;WALK SLOWLY;B2;verb;people: actions;Details;
yawn;;;B2;verb;people: actions;Details;
observe;;WATCH;B2;verb;people: actions;Details;
occupy;;KEEP BUSY;B2;verb;people: actions;Details;
overcome;;DEAL WITH;B2;verb;people: actions;Details;
preserve;;;B2;verb;people: actions;Details;
remove;;TAKE OFF;B2;verb;people: actions;Details;
restore;;REPAIR;B2;verb;people: actions;Details;
reward;;;B2;verb;people: actions;Details;
rub;;PRESS WITH HANDS;B2;verb;people: actions;Details;
ruin;;;B2;verb;people: actions;Details;
seize;;HOLD;B2;verb;people: actions;Details;
send;;MAKE GO;B2;verb;people: actions;Details;
skip;;NOT DO;B2;verb;people: actions;Details;
slap;;;B2;verb;people: actions;Details;
slice;;;B2;verb;people: actions;Details;
sort;;ORDER;B2;verb;people: actions;Details;
spray;;;B2;verb;people: actions;Details;
squash;;CRUSH FLAT;B2;verb;people: actions;Details;
squeeze;;PRESS;B2;verb;people: actions;Details;
stimulate;;ENCOURAGE;B2;verb;people: actions;Details;
store;;KEEP;B2;verb;people: actions;Details;
substitute;;;B2;verb;people: actions;Details;
supply;;;B2;verb;people: actions;Details;
sweep;;CLEAN;B2;verb;people: actions;Details;
tackle;;DEAL WITH;B2;verb;people: actions;Details;
take;;REMOVE NUMBER;B2;verb;people: actions;Details;
test;;CHECK;B2;verb;people: actions;Details;
time;;MEASURE HOW LONG;B2;verb;people: actions;Details;
transform;;;B2;verb;people: actions;Details;
upgrade;;;B2;verb;people: actions;Details;
watch;;BE CAREFUL;B2;verb;people: actions;Details;
water;;PLANTS;B2;verb;people: actions;Details;
wipe;;CLEAN;B2;verb;people: actions;Details;
wrap;;PROTECT;B2;verb;people: actions;Details;
obey;;;B2;verb;people: actions;Details;
research;;;B2;verb;people: actions;Details;
resist;;NOT DO;B2;verb;people: actions;Details;
rip;;TEAR;B2;verb;people: actions;Details;
separate;;DIVIDE;B2;verb;people: actions;Details;
share;;DO TOGETHER;B2;verb;people: actions;Details;
slam;;CLOSE;B2;verb;people: actions;Details;
smash;;;B2;verb;people: actions;Details;
soak;;PUT IN LIQUID;B2;verb;people: actions;Details;
splash;;LIQUID;B2;verb;people: actions;Details;
split;;DIVIDE;B2;verb;people: actions;Details;
stretch;;MAKE BIGGER;B2;verb;people: actions;Details;
supervise;;;B2;verb;people: actions;Details;
swing;;;B2;verb;people: actions;Details;
tighten;;;B2;verb;people: actions;Details;
turn;;GO ROUND;B2;verb;people: actions;Details;
warm;;;B2;verb;people: actions;Details;
widen;;INCREASE;B2;verb;people: actions;Details;
tan;;;B2;noun;people: appearance;Details;
strength;;STRONG;B2;noun;people: appearance;Details;
style;;QUALITY;B2;noun;people: appearance;Details;
strengthen;;;B2;verb;people: appearance;Details;
point of view;;OPINION;B2;noun;people: personality;Details;
wish;;WANT;B2;noun;people: personality;Details;
pain;;EMOTIONAL;B2;noun;people: personality;Details;
pity;;SYMPATHY;B2;noun;people: personality;Details;
pride;;SATISFACTION;B2;noun;people: personality;Details;
revenge;;;B2;noun;people: personality;Details;
surprise;;FEELING;B2;noun;people: personality;Details;
sympathy;;CARING;B2;noun;people: personality;Details;
trust;;;B2;noun;people: personality;Details;
wisdom;;KNOWLEDGE;B2;noun;people: personality;Details;
worry;;BEING ANXIOUS;B2;noun;people: personality;Details;
panic;;;B2;noun;people: personality;Details;
passion;;LOVE;B2;noun;people: personality;Details;
rage;;ANGER;B2;noun;people: personality;Details;
strain;;WORRY;B2;noun;people: personality;Details;
taste;;WHAT YOU LIKE;B2;noun;people: personality;Details;
will;;MENTAL POWER;B2;noun;people: personality;Details;
nerves;;NERVOUS;B2;noun;people: personality;Details;
point;;IMPORTANT OPINION;B2;noun;people: personality;Details;
spirit;;WAY OF FEELING;B2;noun;people: personality;Details;
pretend;;;B2;verb;people: personality;Details;
react;;SAY OR DO;B2;verb;people: personality;Details;
offend;;;B2;verb;people: personality;Details;
respect;;ACCEPT IMPORTANCE;B2;verb;people: personality;Details;
risk;;DO SOMETHING;B2;verb;people: personality;Details;
satisfy;;PLEASE;B2;verb;people: personality;Details;
terrify;;;B2;verb;people: personality;Details;
tolerate;;ACCEPT;B2;verb;people: personality;Details;
reckon;;THINK;B2;verb;people: personality;Details;
shock;;;B2;verb;people: personality;Details;
suffer;;EXPERIENCE;B2;verb;people: personality;Details;
policy;;PLAN;B2;noun;politics;Details;
rule;;CONTROL SOMEWHERE;B2;verb;politics;Details;
opponent;;PERSON WHO DISAGREES;B2;noun;relationships;Details;
roommate;;;B2;noun;relationships;Details;
sister-in-law;;;B2;noun;relationships;Details;
son-in-law;;;B2;noun;relationships;Details;
stepfather;;;B2;noun;relationships;Details;
stepmother;;;B2;noun;relationships;Details;
widow;;;B2;noun;relationships;Details;
pitch;;SPORTS AREA;B2;noun;shopping;Details;
referee;;;B2;noun;shopping;Details;
run;;SPORT;B2;noun;shopping;Details;
target;;OBJECT/PERSON SHOT AT;B2;noun;shopping;Details;
trophy;;;B2;noun;shopping;Details;
play;;CHILDREN;B2;noun;shopping;Details;
stock;;SHOP;B2;noun;shopping;Details;
sale;;SELL;B2;noun;shopping;Details;
victory;;;B2;noun;shopping;Details;
network;;COMPUTERS;B2;noun;technology;Details;
part;;MACHINE;B2;noun;technology;Details;
pedal;;;B2;noun;technology;Details;
satellite;;;B2;noun;technology;Details;
telescope;;;B2;noun;technology;Details;
thermometer;;;B2;noun;technology;Details;
wire;;ELECTRICITY;B2;noun;technology;Details;
virtual reality;;;B2;noun;technology;Details;
parachute;;;B2;noun;travel;Details;
rocket;;VEHICLE;B2;noun;travel;Details;
steering wheel;;;B2;noun;travel;Details;
stopover;;;B2;noun;travel;Details;
subway;;;B2;noun;travel;Details;
trail;;PATH;B2;noun;travel;Details;
voyage;;;B2;noun;travel;Details;
wing;;AIRCRAFT;B2;noun;travel;Details;
yacht;;;B2;noun;travel;Details;
transport;;GOODS/PEOPLE;B2;noun;travel;Details;
rush hour;;;B2;noun;travel;Details;
sail;;MOVE ON WATER;B2;verb;travel;Details;
post;;JOB;B2;noun;work;Details;
servant;;;B2;noun;work;Details;
slave;;;B2;noun;work;Details;
overtime;;;B2;noun;work;Details;
paperwork;;;B2;noun;work;Details;
trade;;JOB;B2;noun;work;Details;
strike;;STOP WORK;B2;verb;work;Details;
open;;START OFFICIALLY;B2;verb;work;Details;
operate;;ORGANIZATION;B2;verb;work;Details;
transfer;;CHANGE JOB/TEAM;B2;verb;work;Details;
rape;;;B2;noun;crime;Details;
robbery;;;B2;noun;crime;Details;
whisky;;;B2;noun;food and drink;Details;
replacement;;THING OR PERSON;B2;noun;;Details;
reflect;;IMAGE;B2;verb;;Details;
regain;;;B2;verb;;Details;
replace;;BE USED INSTEAD;B2;verb;;Details;
review;;GIVE OPINION;B2;verb;;Details;
original;;;B2;noun;;Details;
principal;;;B2;noun;;Details;
professional;;PAID;B2;noun;;Details;
survival;;;B2;noun;;Details;
performance;;HOW SUCCESSFUL;B2;noun;;Details;
presence;;IN A PLACE;B2;noun;;Details;
organizer;;;B2;noun;;Details;
partner;;BUSINESS;B2;noun;;Details;
philosopher;;;B2;noun;;Details;
producer;;FILM, ETC.;B2;noun;;Details;
publisher;;;B2;noun;;Details;
shopkeeper;;;B2;noun;;Details;
supporter;;OF IDEA/PERSON, ETC.;B2;noun;;Details;
planning;;DECIDING;B2;noun;;Details;
suffering;;;B2;noun;;Details;
timing;;;B2;noun;;Details;
upbringing;;;B2;noun;;Details;
occasion;;PARTICULAR TIME;B2;noun;;Details;
reception;;PARTY;B2;noun;;Details;
reflection;;IMAGE;B2;noun;;Details;
regulation;;RULE;B2;noun;;Details;
selection;;THINGS CHOSEN;B2;noun;;Details;
suspicion;;BELIEF;B2;noun;;Details;
vision;;IDEA;B2;noun;;Details;
observation;;WATCHING;B2;noun;;Details;
protection;;;B2;noun;;Details;
obligation;;;B2;noun;;Details;
presentation;;CEREMONY;B2;noun;;Details;
reduction;;;B2;noun;;Details;
relation;;CONNECTION;B2;noun;;Details;
tradition;;;B2;noun;;Details;
variation;;DIFFERENCE;B2;noun;;Details;
novelist;;;B2;noun;;Details;
pharmacist;;;B2;noun;;Details;
psychologist;;;B2;noun;;Details;
possibility;;OPTION;B2;noun;;Details;
popularity;;;B2;noun;;Details;
reality;;FACTS;B2;noun;;Details;
similarity;;;B2;noun;;Details;
objective;;;B2;noun;;Details;
specialize;;;B2;verb;;Details;
recognize;;ACCEPT;B2;verb;;Details;
requirement;;;B2;noun;;Details;
weakness;;NOT EFFECTIVE;B2;noun;;Details;
razor;;;B2;noun;;Details;
spectator;;;B2;noun;;Details;
survivor;;;B2;noun;;Details;
tutor;;;B2;noun;;Details;
relationship;;CONNECTION;B2;noun;;Details;
shooting;;;B2;noun;;Details;
needle;;SEWING;B2;noun;;Details;
neighbour;;BEING NEAR;B2;noun;;Details;
note;;EXPLANATION;B2;noun;;Details;
nut;;;B2;noun;;Details;
pack;;SET OF PRODUCTS;B2;noun;;Details;
package;;PARCEL;B2;noun;;Details;
parade;;;B2;noun;;Details;
path;;ACTIONS;B2;noun;;Details;
pattern;;WAY;B2;noun;;Details;
pause;;;B2;noun;;Details;
peak;;HIGHEST POINT;B2;noun;;Details;
pension;;;B2;noun;;Details;
phase;;;B2;noun;;Details;
plan;;DRAWING;B2;noun;;Details;
platform;;RAISED SURFACE;B2;noun;;Details;
plot;;STORY;B2;noun;;Details;
prefix;;;B2;noun;;Details;
programme;;PLAN;B2;noun;;Details;
project;;WORK;B2;noun;;Details;
proper noun;;;B2;noun;;Details;
question;;PROBLEM;B2;noun;;Details;
ray;;BEAM;B2;noun;;Details;
rebel;;;B2;noun;;Details;
release;;;B2;noun;;Details;
representative;;;B2;noun;;Details;
resource;;;B2;noun;;Details;
right;;LAW;B2;noun;;Details;
rise;;INCREASE;B2;noun;;Details;
role;;PURPOSE;B2;noun;;Details;
salon;;;B2;noun;;Details;
scene;;VIEW;B2;noun;;Details;
scent;;;B2;noun;;Details;
schedule;;;B2;noun;;Details;
scheme;;;B2;noun;;Details;
side;;OPINION;B2;noun;;Details;
slope;;;B2;noun;;Details;
society;;ORGANIZATION;B2;noun;;Details;
source;;COME FROM;B2;noun;;Details;
spreadsheet;;;B2;noun;;Details;
stage;;PART;B2;noun;;Details;
stain;;;B2;noun;;Details;
step;;STAGE;B2;noun;;Details;
story;;REPORT;B2;noun;;Details;
strategy;;;B2;noun;;Details;
studio;;ART;B2;noun;;Details;
suffix;;;B2;noun;;Details;
surface;;TOP;B2;noun;;Details;
sword;;;B2;noun;;Details;
system;;METHOD;B2;noun;;Details;
task;;;B2;noun;;Details;
terminal;;;B2;noun;;Details;
text;;BOOK/PLAY;B2;noun;;Details;
theory;;IDEA;B2;noun;;Details;
thesis;;WRITING;B2;noun;;Details;
thing;;IDEA;B2;noun;;Details;
third;;;B2;noun;;Details;
timetable;;PLAN;B2;noun;;Details;
tomb;;;B2;noun;;Details;
tool;;MAKE/REPAIR;B2;noun;;Details;
torch;;;B2;noun;;Details;
trick;;METHOD;B2;noun;;Details;
trolley;;;B2;noun;;Details;
tube;;PIPE;B2;noun;;Details;
version;;FORM;B2;noun;;Details;
victim;;;B2;noun;;Details;
vitamin;;;B2;noun;;Details;
volunteer;;;B2;noun;;Details;
ward;;;B2;noun;;Details;
wave;;ENERGY;B2;noun;;Details;
opinion;;OF GROUP;B2;noun;;Details;
pace;;SPEED;B2;noun;;Details;
